Order ID,Order Date,Ship Date,Customer Name,Country,City,State,Category,Product Name,Sales,Quantity,Profit
CA-2014-158071,11-06-2014,16-06-2014,Bill Donatelli,United States,Seattle,Washington,Storage,Personal File Boxes with Fold-Down Carry Handle,15.58,1.00,3.90
CA-2014-134152,28-05-2014,01-06-2014,Roy Phan,United States,Seattle,Washington,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6.00,9.82
CA-2014-134152,28-05-2014,01-06-2014,Roy Phan,United States,Seattle,Washington,Art,Staples,31.44,3.00,7.86
CA-2013-136021,15-08-2013,19-08-2013,Jill Matthias,United States,Los Angeles,California,Paper,Array Memo Cubes,15.54,3.00,7.61
CA-2013-136021,15-08-2013,19-08-2013,Jill Matthias,United States,Los Angeles,California,Machines,Texas Instruments TI-34 Scientific Calculator,105.55,6.00,35.62
CA-2014-164707,19-02-2014,22-02-2014,Cynthia Voltz,United States,Los Angeles,California,Phones,iHome FM Clock Radio with Lightning Dock,167.98,3.00,10.50
CA-2014-164707,19-02-2014,22-02-2014,Cynthia Voltz,United States,Los Angeles,California,Accessories,Memorex Micro Travel Drive 32 GB,109.53,3.00,47.10
CA-2014-164707,19-02-2014,22-02-2014,Cynthia Voltz,United States,Los Angeles,California,Labels,Avery 493,9.82,2.00,4.81
CA-2014-163874,11-11-2014,13-11-2014,Nick Crebassa,United States,Seattle,Washington,Binders,GBC Imprintable Covers,26.35,3.00,9.55
CA-2011-104829,18-11-2011,21-11-2011,John Grady,United States,Provo,Utah,Paper,"Adams ""While You Were Out"" Message Pads",21.98,7.00,9.89
US-2013-147340,25-09-2013,25-09-2013,Edward Becker,United States,San Francisco,California,Furnishings,Nu-Dell Executive Frame,63.20,5.00,23.38
CA-2013-145492,21-11-2013,28-11-2013,Matt Connell,United States,Los Angeles,California,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",39.00,12.00,11.31
CA-2013-117681,10-04-2013,15-04-2013,Herbert Flentye,United States,Los Angeles,California,Bookcases,Bush Somerset Collection Bookcase,556.67,5.00,6.55
CA-2014-132262,22-09-2014,24-09-2014,Muhammed Lee,United States,Seattle,Washington,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,2.00,15.12
CA-2014-132262,22-09-2014,24-09-2014,Muhammed Lee,United States,Seattle,Washington,Accessories,Logitech M510 Wireless Mouse,79.98,2.00,26.39
US-2013-143280,22-02-2013,26-02-2013,Tracy Zic,United States,Los Angeles,California,Phones,AT&T 1070 Corded Phone,445.96,5.00,55.75
US-2013-143280,22-02-2013,26-02-2013,Tracy Zic,United States,Los Angeles,California,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,1.00,15.22
US-2013-143280,22-02-2013,26-02-2013,Tracy Zic,United States,Los Angeles,California,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.65,3.00,5.01
CA-2014-108854,09-12-2014,15-12-2014,Denise Monton,United States,San Francisco,California,Paper,Standard Line While You Were Out Hardbound Telephone Message Book,87.92,4.00,40.44
CA-2014-108854,09-12-2014,15-12-2014,Denise Monton,United States,San Francisco,California,Binders,"Performers Binder/Pad Holder, Black",22.42,1.00,8.41
CA-2014-108854,09-12-2014,15-12-2014,Denise Monton,United States,San Francisco,California,Binders,Vinyl Sectional Post Binders,90.48,3.00,33.93
CA-2014-108854,09-12-2014,15-12-2014,Denise Monton,United States,San Francisco,California,Storage,"SAFCO Mobile Desk Side File, Wire Frame",42.76,1.00,11.12
CA-2014-166856,19-09-2014,23-09-2014,Tony Sayre,United States,Clovis,New Mexico,Binders,Wilson Jones Easy Flow II Sheet Lifters,10.08,7.00,3.53
CA-2014-166856,19-09-2014,23-09-2014,Tony Sayre,United States,Clovis,New Mexico,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34,3.00,8.11
US-2013-163258,30-12-2013,03-01-2014,Phillip Flathmann,United States,Los Angeles,California,Binders,Acco Translucent Poly Ring Binders,11.23,3.00,3.93
CA-2013-153598,04-12-2013,07-12-2013,Neoma Murray,United States,Los Angeles,California,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,5.00,659.98
CA-2013-153598,04-12-2013,07-12-2013,Neoma Murray,United States,Los Angeles,California,Furnishings,3M Polarizing Light Filter Sleeves,111.90,6.00,51.47
US-2013-108497,15-06-2013,15-06-2013,Marc Harrigan,United States,Los Angeles,California,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",599.17,5.00,35.25
CA-2013-113096,03-09-2013,05-09-2013,Sam Zeldin,United States,San Francisco,California,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",46.53,3.00,12.10
CA-2014-129707,26-04-2014,30-04-2014,Larry Hughes,United States,Chandler,Arizona,Art,Newell 318,8.90,4.00,0.67
CA-2012-160171,19-10-2012,24-10-2012,Robert Marley,United States,Los Angeles,California,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1640.70,5.00,459.40
CA-2012-160171,19-10-2012,24-10-2012,Robert Marley,United States,Los Angeles,California,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,270.00,3.00,97.20
CA-2014-155929,10-09-2014,14-09-2014,Arianne Irving,United States,Glendale,Arizona,Paper,Unpadded Memo Slips,6.37,2.00,2.39
CA-2013-140613,23-07-2013,30-07-2013,Kristina Nunn,United States,Sparks,Nevada,Supplies,"Fiskars 8"" Scissors, 2/Pack",86.20,5.00,25.00
CA-2014-130631,30-12-2014,03-01-2015,Bruce Stewart,United States,Edmonds,Washington,Fasteners,Acco Glide Clips,19.60,5.00,9.60
CA-2014-130631,30-12-2014,03-01-2015,Bruce Stewart,United States,Edmonds,Washington,Furnishings,Hand-Finished Solid Wood Document Frame,68.46,2.00,20.54
CA-2014-116680,05-09-2014,07-09-2014,Pete Kriz,United States,San Francisco,California,Binders,Acco Suede Grain Vinyl Round Ring Binder,13.34,6.00,4.34
CA-2014-116680,05-09-2014,07-09-2014,Pete Kriz,United States,San Francisco,California,Tables,"Bush Cubix Conference Tables, Fully Assembled",1478.27,8.00,92.39
CA-2014-101574,29-09-2014,05-10-2014,Bruce Degenhardt,United States,Los Angeles,California,Furnishings,Longer-Life Soft White Bulbs,9.24,3.00,4.44
CA-2011-146591,20-01-2011,21-01-2011,Toby Swindell,United States,Scottsdale,Arizona,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34,10.00,-23.72
CA-2011-146591,20-01-2011,21-01-2011,Toby Swindell,United States,Scottsdale,Arizona,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",56.06,4.00,19.62
CA-2011-146591,20-01-2011,21-01-2011,Toby Swindell,United States,Scottsdale,Arizona,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",108.72,5.00,36.69
CA-2011-146591,20-01-2011,21-01-2011,Toby Swindell,United States,Scottsdale,Arizona,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,181.47,5.00,-320.60
CA-2013-122448,10-06-2013,15-06-2013,Dean Braden,United States,San Francisco,California,Chairs,"Global Deluxe Stacking Chair, Gray",122.35,3.00,13.76
CA-2011-132451,26-09-2011,27-09-2011,Karen Ferguson,United States,San Diego,California,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",585.55,3.00,73.19
CA-2011-132451,26-09-2011,27-09-2011,Karen Ferguson,United States,San Diego,California,Paper,Xerox 217,19.44,3.00,9.33
CA-2014-116946,20-12-2014,24-12-2014,Tony Sayre,United States,Parker,Colorado,Furnishings,OIC Stacking Trays,13.36,5.00,4.01
CA-2014-116946,20-12-2014,24-12-2014,Tony Sayre,United States,Parker,Colorado,Storage,Tennsco Industrial Shelving,78.26,2.00,-17.61
CA-2014-116946,20-12-2014,24-12-2014,Tony Sayre,United States,Parker,Colorado,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,102.02,7.00,-183.63
CA-2014-105487,09-10-2014,15-10-2014,Chris Selesnick,United States,San Diego,California,Phones,Digium D40 VoIP phone,103.19,1.00,11.61
CA-2014-105487,09-10-2014,15-10-2014,Chris Selesnick,United States,San Diego,California,Accessories,KeyTronic E03601U1 - Keyboard - Beige,36.00,2.00,6.48
CA-2014-105487,09-10-2014,15-10-2014,Chris Selesnick,United States,San Diego,California,Accessories,Logitech Illuminated - Keyboard,239.96,4.00,115.18
CA-2014-105487,09-10-2014,15-10-2014,Chris Selesnick,United States,San Diego,California,Storage,Tennsco Commercial Shelving,40.68,2.00,0.41
CA-2011-105249,28-11-2011,28-11-2011,Duane Huffman,United States,San Francisco,California,Supplies,Staples,7.36,2.00,0.15
CA-2011-105249,28-11-2011,28-11-2011,Duane Huffman,United States,San Francisco,California,Labels,Avery 489,41.40,4.00,19.87
CA-2011-105249,28-11-2011,28-11-2011,Duane Huffman,United States,San Francisco,California,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.33,4.00,-4.84
US-2013-162026,09-10-2013,09-10-2013,Joel Eaton,United States,Los Angeles,California,Paper,Xerox 1925,61.96,2.00,27.88
CA-2012-168529,08-10-2012,12-10-2012,Maria Bertelson,United States,San Francisco,California,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.90,5.00,62.74
US-2011-137680,25-02-2011,02-03-2011,Jennifer Halladay,United States,Medford,Oregon,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32.90,4.00,11.10
US-2011-137680,25-02-2011,02-03-2011,Jennifer Halladay,United States,Medford,Oregon,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",22.78,3.00,7.69
CA-2013-110982,06-06-2013,08-06-2013,Chloris Kastensmidt,United States,Santa Clara,California,Binders,Avery Non-Stick Binders,21.55,6.00,7.00
CA-2013-110982,06-06-2013,08-06-2013,Chloris Kastensmidt,United States,Santa Clara,California,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,58.24,4.00,15.72
CA-2013-147123,11-12-2013,13-12-2013,Sanjit Jacobs,United States,Long Beach,California,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",80.28,12.00,36.93
CA-2014-154501,01-05-2014,06-05-2014,Erin Ashbrook,United States,Los Angeles,California,Art,Faber Castell Col-Erase Pencils,9.78,2.00,4.01
CA-2014-166933,25-04-2014,29-04-2014,Michael Granlund,United States,Santa Barbara,California,Fasteners,Colored Push Pins,1.81,1.00,0.65
CA-2013-134936,20-12-2013,26-12-2013,Erin Smith,United States,Tucson,Arizona,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97,6.00,-218.87
CA-2013-134936,20-12-2013,26-12-2013,Erin Smith,United States,Tucson,Arizona,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",10.44,6.00,-7.66
CA-2013-134936,20-12-2013,26-12-2013,Erin Smith,United States,Tucson,Arizona,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5.21,2.00,-4.17
CA-2014-151008,08-09-2014,09-09-2014,Justin MacKendrick,United States,Draper,Utah,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25.16,2.00,10.57
CA-2014-151008,08-09-2014,09-09-2014,Justin MacKendrick,United States,Draper,Utah,Phones,Motorla HX550 Universal Bluetooth Headset,126.56,4.00,47.46
CA-2011-159800,28-11-2011,01-12-2011,Sheri Gordon,United States,San Francisco,California,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,43.68,3.00,11.79
CA-2011-159800,28-11-2011,01-12-2011,Sheri Gordon,United States,San Francisco,California,Accessories,Micropad Numeric Keypads,139.93,7.00,34.98
US-2012-114741,06-12-2012,10-12-2012,Ivan Liston,United States,North Las Vegas,Nevada,Paper,Xerox 20,6.48,1.00,3.11
US-2012-114741,06-12-2012,10-12-2012,Ivan Liston,United States,North Las Vegas,Nevada,Storage,Tennsco 6- and 18-Compartment Lockers,1325.85,5.00,238.65
US-2012-114741,06-12-2012,10-12-2012,Ivan Liston,United States,North Las Vegas,Nevada,Labels,Avery 483,14.94,3.00,6.87
CA-2013-136686,13-12-2013,17-12-2013,Roy Französisch,United States,Pasadena,California,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",383.64,6.00,122.76
CA-2013-136686,13-12-2013,17-12-2013,Roy Französisch,United States,Pasadena,California,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,56.52,3.00,15.83
CA-2014-137498,10-09-2014,15-09-2014,Liz Carlisle,United States,Los Angeles,California,Art,Newell 35,6.56,2.00,1.90
CA-2014-137498,10-09-2014,15-09-2014,Liz Carlisle,United States,Los Angeles,California,Chairs,Novimex Fabric Task Chair,243.92,5.00,-15.25
CA-2014-137498,10-09-2014,15-09-2014,Liz Carlisle,United States,Los Angeles,California,Paper,Astroparche Fine Business Paper,47.52,9.00,22.81
CA-2011-116673,15-12-2011,19-12-2011,Jas O'Carroll,United States,San Diego,California,Furnishings,Stackable Trays,6.16,2.00,1.97
CA-2012-149993,19-03-2012,20-03-2012,Guy Armstrong,United States,Lancaster,California,Fasteners,Stockwell Push Pins,10.90,5.00,3.60
CA-2011-168158,19-07-2011,24-07-2011,Eugene Moren,United States,Great Falls,Montana,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",6.10,2.00,2.21
CA-2013-115224,09-12-2013,12-12-2013,Doug Bickford,United States,San Francisco,California,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05,3.00,9.53
CA-2013-115224,09-12-2013,12-12-2013,Doug Bickford,United States,San Francisco,California,Storage,Fellowes High-Stak Drawer Files,352.38,2.00,81.05
CA-2012-168634,06-12-2012,11-12-2012,Art Ferguson,United States,San Francisco,California,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",7.78,2.00,2.02
CA-2014-121027,19-08-2014,23-08-2014,Helen Wasserman,United States,Seattle,Washington,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,843.90,2.00,371.32
CA-2014-121027,19-08-2014,23-08-2014,Helen Wasserman,United States,Seattle,Washington,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,1496.16,9.00,224.42
CA-2012-101154,18-09-2012,21-09-2012,Charlotte Melton,United States,San Diego,California,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",443.92,4.00,8.88
CA-2013-121748,25-10-2013,29-10-2013,Victoria Wilson,United States,Los Angeles,California,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100.00,4.00,21.00
CA-2013-121748,25-10-2013,29-10-2013,Victoria Wilson,United States,Los Angeles,California,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),359.98,2.00,21.60
CA-2011-126683,29-09-2011,01-10-2011,Paul Prost,United States,Seattle,Washington,Furnishings,Longer-Life Soft White Bulbs,6.16,2.00,2.96
CA-2011-126683,29-09-2011,01-10-2011,Paul Prost,United States,Seattle,Washington,Tables,"Bevis Oval Conference Table, Walnut",2348.82,9.00,399.30
CA-2014-123022,04-09-2014,09-09-2014,Sample Company A,United States,La Mesa,California,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",82.56,5.00,28.90
CA-2014-123022,04-09-2014,09-09-2014,Sample Company A,United States,La Mesa,California,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,284.97,3.00,85.49
CA-2011-154893,21-12-2011,27-12-2011,Gary McGarr,United States,San Diego,California,Chairs,SAFCO Arco Folding Chair,1325.76,6.00,149.15
CA-2011-154893,21-12-2011,27-12-2011,Gary McGarr,United States,San Diego,California,Chairs,Safco Contoured Stacking Chairs,572.16,3.00,35.76
CA-2014-120719,24-03-2014,27-03-2014,Sanjit Jacobs,United States,Seattle,Washington,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",34.76,5.00,11.30
CA-2014-168179,03-11-2014,08-11-2014,Joy Bell-,United States,Salt Lake City,Utah,Paper,Xerox 220,19.44,3.00,9.33
CA-2014-142342,18-07-2014,20-07-2014,Anthony Johnson,United States,Apple Valley,California,Paper,Xerox 221,32.40,5.00,15.55
CA-2014-142342,18-07-2014,20-07-2014,Anthony Johnson,United States,Apple Valley,California,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",57.90,5.00,28.95
CA-2014-142342,18-07-2014,20-07-2014,Anthony Johnson,United States,Apple Valley,California,Storage,Sterilite Show Offs Storage Containers,10.56,2.00,0.00
CA-2014-142342,18-07-2014,20-07-2014,Anthony Johnson,United States,Apple Valley,California,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1194.17,5.00,210.74
US-2011-134187,04-11-2011,11-11-2011,Tiffany House,United States,Long Beach,California,Art,Newell 343,2.94,1.00,0.79
CA-2013-145261,19-12-2013,22-12-2013,Adrian Hane,United States,Salem,Oregon,Binders,Vinyl Sectional Post Binders,45.24,4.00,-30.16
CA-2013-145261,19-12-2013,22-12-2013,Adrian Hane,United States,Salem,Oregon,Art,Newell 312,18.69,4.00,2.34
CA-2013-145261,19-12-2013,22-12-2013,Adrian Hane,United States,Salem,Oregon,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",11.65,2.00,3.79
CA-2013-145261,19-12-2013,22-12-2013,Adrian Hane,United States,Salem,Oregon,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,112.78,3.00,-8.46
CA-2013-145261,19-12-2013,22-12-2013,Adrian Hane,United States,Salem,Oregon,Tables,"Iceberg OfficeWorks 42"" Round Tables",377.45,5.00,-264.22
CA-2013-145261,19-12-2013,22-12-2013,Adrian Hane,United States,Salem,Oregon,Labels,Avery White Multi-Purpose Labels,15.94,4.00,5.18
CA-2013-145261,19-12-2013,22-12-2013,Adrian Hane,United States,Salem,Oregon,Phones,Macally Suction Cup Mount,28.68,3.00,-7.17
CA-2013-108875,25-09-2013,02-10-2013,Craig Leslie,United States,Aurora,Colorado,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,21.44,2.00,7.50
CA-2013-108875,25-09-2013,02-10-2013,Craig Leslie,United States,Aurora,Colorado,Storage,Sensible Storage WireTech Storage Systems,511.06,9.00,-95.82
CA-2013-142405,12-06-2013,16-06-2013,Sanjit Engle,United States,Seattle,Washington,Labels,Avery 486,14.62,2.00,6.87
CA-2013-142405,12-06-2013,16-06-2013,Sanjit Engle,United States,Seattle,Washington,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,53.98,14.00,17.54
CA-2013-142405,12-06-2013,16-06-2013,Sanjit Engle,United States,Seattle,Washington,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,3.00,132.59
CA-2012-141012,09-06-2012,11-06-2012,Trudy Glocke,United States,Pocatello,Idaho,Furnishings,Luxo Adjustable Task Clamp Lamp,355.36,4.00,92.39
CA-2012-141012,09-06-2012,11-06-2012,Trudy Glocke,United States,Pocatello,Idaho,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,140.38,3.00,8.77
CA-2013-146318,22-01-2013,27-01-2013,Marc Crier,United States,Seattle,Washington,Paper,Xerox 218,12.96,2.00,6.22
CA-2011-135993,28-05-2011,02-06-2011,Patrick Jones,United States,Seattle,Washington,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,57.41,6.00,5.74
CA-2011-135993,28-05-2011,02-06-2011,Patrick Jones,United States,Seattle,Washington,Accessories,Imation 30456 USB Flash Drive 8GB,27.60,4.00,2.21
CA-2012-131072,05-11-2012,05-11-2012,Ken Lonsdale,United States,Seattle,Washington,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",98.35,3.00,35.65
CA-2013-126165,06-05-2013,08-05-2013,Amy Hunt,United States,San Francisco,California,Tables,Hon 61000 Series Interactive Training Tables,71.09,2.00,-1.78
CA-2014-148320,04-11-2014,09-11-2014,Paul Gonzalez,United States,San Francisco,California,Paper,Xerox 1992,35.88,6.00,17.58
CA-2012-138674,14-11-2012,17-11-2012,Ken Black,United States,Springfield,Oregon,Fasteners,Advantus Push Pins,8.72,5.00,2.29
CA-2012-138674,14-11-2012,17-11-2012,Ken Black,United States,Springfield,Oregon,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,91.18,3.00,4.56
CA-2012-138674,14-11-2012,17-11-2012,Ken Black,United States,Springfield,Oregon,Accessories,Plantronics Audio 478 Stereo USB Headset,159.97,4.00,29.99
CA-2013-165820,27-09-2013,01-10-2013,Dorothy Wardle,United States,San Francisco,California,Paper,Xerox 1905,12.96,2.00,6.22
CA-2011-148614,21-01-2011,26-01-2011,Mark Van Huff,United States,Los Angeles,California,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",19.36,2.00,9.29
CA-2011-148614,21-01-2011,26-01-2011,Mark Van Huff,United States,Los Angeles,California,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19.30,2.00,5.79
CA-2014-156139,01-01-2014,07-01-2014,Becky Pak,United States,San Francisco,California,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",38.38,3.00,13.43
US-2014-147886,29-03-2014,01-04-2014,Dave Hallsten,United States,Fairfield,California,Paper,Xerox 1975,12.96,2.00,6.35
US-2014-147886,29-03-2014,01-04-2014,Dave Hallsten,United States,Fairfield,California,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,26.48,1.00,10.06
US-2014-147886,29-03-2014,01-04-2014,Dave Hallsten,United States,Fairfield,California,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,532.72,2.00,53.27
US-2014-147886,29-03-2014,01-04-2014,Dave Hallsten,United States,Fairfield,California,Paper,Xerox 1968,26.72,4.00,12.83
US-2014-147886,29-03-2014,01-04-2014,Dave Hallsten,United States,Fairfield,California,Paper,Xerox 1977,20.04,3.00,9.62
US-2014-147886,29-03-2014,01-04-2014,Dave Hallsten,United States,Fairfield,California,Storage,SAFCO Boltless Steel Shelving,795.48,7.00,7.95
US-2014-147886,29-03-2014,01-04-2014,Dave Hallsten,United States,Fairfield,California,Furnishings,Stackable Trays,21.56,7.00,6.90
CA-2013-125850,22-01-2013,28-01-2013,Frank Preis,United States,San Diego,California,Labels,Avery 475,44.40,3.00,22.20
CA-2013-125850,22-01-2013,28-01-2013,Frank Preis,United States,San Diego,California,Labels,Avery 476,20.65,5.00,9.50
US-2013-111528,31-12-2013,31-12-2013,Julie Prescott,United States,Los Angeles,California,Storage,Iceberg Mobile Mega Data/Printer Cart ,481.32,4.00,125.14
US-2013-111528,31-12-2013,31-12-2013,Julie Prescott,United States,Los Angeles,California,Binders,Cardinal Hold-It CD Pocket,6.38,1.00,2.15
CA-2014-158169,13-08-2014,16-08-2014,Justin MacKendrick,United States,Lake Forest,California,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.94,3.00,152.02
CA-2014-158169,13-08-2014,16-08-2014,Justin MacKendrick,United States,Lake Forest,California,Furnishings,DAX Wood Document Frame,54.92,4.00,19.77
CA-2012-117772,10-09-2012,12-09-2012,Matt Collins,United States,Seattle,Washington,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",353.88,6.00,17.69
US-2011-126340,08-11-2011,14-11-2011,Emily Burns,United States,Redding,California,Phones,Toshiba IPT2010-SD IP Telephone,333.58,3.00,25.02
CA-2012-103835,24-09-2012,28-09-2012,Shaun Chance,United States,Los Angeles,California,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",14.91,3.00,4.62
CA-2012-103835,24-09-2012,28-09-2012,Shaun Chance,United States,Los Angeles,California,Appliances,Hoover Upright Vacuum With Dirt Cup,1158.12,4.00,335.85
CA-2013-142398,13-04-2013,17-04-2013,Beth Paige,United States,Los Angeles,California,Chairs,Hon Comfortask Task/Swivel Chairs,638.29,7.00,-31.91
CA-2013-142398,13-04-2013,17-04-2013,Beth Paige,United States,Los Angeles,California,Binders,JM Magazine Binder,13.21,1.00,4.62
CA-2013-112060,05-12-2013,10-12-2013,Kean Takahito,United States,San Francisco,California,Paper,Xerox 1915,104.85,1.00,50.33
CA-2011-105270,11-11-2011,18-11-2011,Arthur Prichep,United States,Los Angeles,California,Art,50 Colored Long Pencils,30.48,3.00,7.92
CA-2011-105270,11-11-2011,18-11-2011,Arthur Prichep,United States,Los Angeles,California,Chairs,Hon Olson Stacker Stools,112.65,1.00,11.26
US-2012-159513,02-04-2012,09-04-2012,John Dryer,United States,Los Angeles,California,Machines,"Vtech AT&T CL2940 Corded Speakerphone, Black",71.98,3.00,24.29
CA-2012-155586,12-12-2012,16-12-2012,Xylona Preis,United States,Chico,California,Art,Newell 311,2.21,1.00,0.60
CA-2012-155586,12-12-2012,16-12-2012,Xylona Preis,United States,Chico,California,Envelopes,Peel & Seel Envelopes,15.52,4.00,7.45
CA-2012-155586,12-12-2012,16-12-2012,Xylona Preis,United States,Chico,California,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",36.44,4.00,16.40
CA-2014-141117,03-10-2014,09-10-2014,Juliana Krohn,United States,Springfield,Oregon,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,217.76,6.00,-384.72
CA-2014-141117,03-10-2014,09-10-2014,Juliana Krohn,United States,Springfield,Oregon,Supplies,Acme Softgrip Scissors,39.07,6.00,4.40
CA-2014-141117,03-10-2014,09-10-2014,Juliana Krohn,United States,Springfield,Oregon,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",22.64,7.00,-16.60
CA-2014-141117,03-10-2014,09-10-2014,Juliana Krohn,United States,Springfield,Oregon,Art,Berol Giant Pencil Sharpener,95.14,7.00,10.70
CA-2014-140186,30-09-2014,03-10-2014,Patrick Gardner,United States,Bakersfield,California,Fasteners,Advantus Plastic Paper Clips,35.00,7.00,16.80
CA-2014-140186,30-09-2014,03-10-2014,Patrick Gardner,United States,Bakersfield,California,Chairs,"Leather Task Chair, Black",72.78,1.00,0.00
CA-2014-140186,30-09-2014,03-10-2014,Patrick Gardner,United States,Bakersfield,California,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",97.84,2.00,25.44
CA-2014-140186,30-09-2014,03-10-2014,Patrick Gardner,United States,Bakersfield,California,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1.00,15.53
CA-2014-140186,30-09-2014,03-10-2014,Patrick Gardner,United States,Bakersfield,California,Binders,Binding Machine Supplies,46.67,2.00,16.34
CA-2012-163440,22-03-2012,24-03-2012,Ruben Dartt,United States,Thousand Oaks,California,Phones,Square Credit Card Reader,15.98,2.00,1.20
US-2012-163279,22-03-2012,26-03-2012,Justin Deggeller,United States,San Diego,California,Paper,Staples,105.52,4.00,48.54
US-2012-163279,22-03-2012,26-03-2012,Justin Deggeller,United States,San Diego,California,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2.00,15.63
US-2012-163279,22-03-2012,26-03-2012,Justin Deggeller,United States,San Diego,California,Phones,ClearOne CHATAttach 160 - speaker phone,1487.98,3.00,186.00
CA-2014-117632,13-05-2014,19-05-2014,Charles Sheldon,United States,San Francisco,California,Supplies,Compact Automatic Electric Letter Opener,238.62,2.00,4.77
